,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
994763,45,CASH_OUT,370982.82,C1426337208,0.0,0.0,C131873960,1691482.37,2062465.19,0,0
4488484,324,CASH_IN,109682.62,C1955488619,11259764.48,11369447.1,C1606854880,163646.63,53964.01,0,0
1134908,131,PAYMENT,9904.72,C1280165994,0.0,0.0,M773208279,0.0,0.0,0,0
1572231,155,PAYMENT,3520.63,C1672184912,0.0,0.0,M2091673124,0.0,0.0,0,0
3188012,240,CASH_OUT,86730.34,C994411407,0.0,0.0,C29077752,827319.19,914049.53,0,0
5784893,400,PAYMENT,14573.38,C986809040,10356.04,0.0,M383659863,0.0,0.0,0,0
4809486,346,PAYMENT,24749.3,C611349902,82335.49,57586.19,M1195854804,0.0,0.0,0,0
123691,11,PAYMENT,9671.23,C1396836043,10722.0,1050.77,M1163339871,0.0,0.0,0,0
1927759,168,CASH_IN,278102.31,C523789831,7382391.82,7660494.13,C69019190,312606.83,34504.53,0,0
3101994,235,CASH_IN,133833.79,C735970175,12993.0,146826.79,C1517422496,0.0,0.0,0,0
3074306,235,PAYMENT,9669.77,C864241261,0.0,0.0,M1692310539,0.0,0.0,0,0
639342,35,CASH_OUT,446458.4,C1092885726,0.0,0.0,C1338023029,470947.61,917406.01,0,0
5359359,375,CASH_OUT,211113.27,C1337623549,20204.0,0.0,C409521942,0.0,211113.27,0,0
4439537,323,CASH_OUT,90664.76,C178702956,6161.0,0.0,C1743140986,548396.91,639061.67,0,0
1569060,155,TRANSFER,506717.3,C739159370,9910.0,0.0,C124674957,850960.48,1357677.78,0,0
2808983,225,PAYMENT,20413.42,C1222932217,217903.78,197490.36,M1244582234,0.0,0.0,0,0
891947,42,PAYMENT,1169.17,C2005829131,196.0,0.0,M31227003,0.0,0.0,0,0
6353081,705,CASH_OUT,335081.72,C1289722383,402775.0,67693.28,C1174143356,0.0,335081.72,0,0
2618718,208,PAYMENT,11034.71,C1511793115,5771.0,0.0,M1993673373,0.0,0.0,0,0
4471977,324,CASH_OUT,46168.59,C853775429,0.0,0.0,C1731473892,122699.11,168867.7,0,0
4719079,332,CASH_OUT,229791.78,C446169525,0.0,0.0,C1120079326,36037107.27,36266899.05,0,0
2962915,230,CASH_IN,19814.67,C1026483891,1644733.44,1664548.11,C1266298403,496633.62,476818.95,0,0
1346907,137,CASH_OUT,327937.02,C1649188907,477.0,0.0,C1841470576,1920168.11,2248105.13,0,0
4128152,302,PAYMENT,3050.87,C1521419677,12555.0,9504.13,M1942242923,0.0,0.0,0,0
2162518,184,TRANSFER,141456.61,C792751218,0.0,0.0,C1707160455,154698.08,296154.68,0,0
5104775,355,CASH_OUT,221615.88,C2053179444,28667.0,0.0,C365669577,137835.52,359451.39,0,0
2449243,203,CASH_IN,65434.81,C1092265992,110616.0,176050.81,C1068097900,290419.18,224984.36,0,0
4136467,303,PAYMENT,2428.93,C2128307711,0.0,0.0,M505447283,0.0,0.0,0,0
11524,7,PAYMENT,1136.78,C1018099286,0.0,0.0,M1769359145,0.0,0.0,0,0
179179,12,CASH_OUT,52009.24,C779934037,0.0,0.0,C428183334,662622.91,218014.05,0,0
4634425,330,TRANSFER,919060.78,C1430222166,45419.7,0.0,C803911953,1934020.42,2804719.0,0,0
3788279,280,CASH_OUT,139055.31,C1971757573,1835.0,0.0,C272550353,49823.1,188878.41,0,0
3954955,288,DEBIT,3791.66,C637963460,41550.0,37758.34,C706541209,1838560.95,1842352.62,0,0
2199177,185,CASH_OUT,240107.68,C810991360,0.0,0.0,C1194834028,1401770.76,1641878.45,0,0
6205397,586,PAYMENT,7083.73,C1520677007,0.0,0.0,M644672848,0.0,0.0,0,0
4721597,332,DEBIT,4983.03,C73041783,152.0,0.0,C681614234,636171.91,641154.94,0,0
5031382,354,PAYMENT,8118.19,C1475829258,2156.0,0.0,M998670562,0.0,0.0,0,0
5804819,401,CASH_OUT,139949.68,C994609450,204791.0,64841.32,C569065738,817587.67,957537.35,0,0
2345,1,TRANSFER,149617.83,C1529002352,53623.65,0.0,C1850180796,1119051.09,1268668.92,0,0
2716017,211,PAYMENT,6028.37,C1827795923,30950.0,24921.63,M1152801344,0.0,0.0,0,0
2371593,191,CASH_IN,24153.13,C1991293040,17552992.73,17577145.86,C1706334861,1334669.64,1310516.51,0,0
4838163,347,CASH_IN,75993.61,C695528610,7902659.71,7978653.32,C1146453371,93967.24,17973.63,0,0
5535105,381,PAYMENT,9772.26,C667209676,0.0,0.0,M2018055172,0.0,0.0,0,0
3241066,250,CASH_IN,188517.72,C684189666,5071636.79,5260154.51,C1257520106,4285865.05,4178517.91,0,0
4302406,307,CASH_IN,214525.18,C1789096103,2045588.79,2260113.98,C403776426,490805.46,276280.28,0,0
1099113,130,PAYMENT,10569.52,C341616471,0.0,0.0,M984036438,0.0,0.0,0,0
1872485,164,CASH_OUT,135148.33,C1414494596,0.0,0.0,C359227905,517053.19,652201.52,0,0
5228643,371,TRANSFER,3904042.54,C723598760,0.0,0.0,C2092034741,6686820.99,10705959.79,0,0
6240736,595,PAYMENT,1788.19,C904797176,0.0,0.0,M1391051814,0.0,0.0,0,0
3752224,279,PAYMENT,20712.75,C1061820669,11645.59,0.0,M1706186041,0.0,0.0,0,0
3853878,283,TRANSFER,39139.39,C1285218192,80517.31,41377.93,C2126648629,95893.2,135032.59,0,0
5367812,375,PAYMENT,20886.02,C1415206250,0.0,0.0,M2111782989,0.0,0.0,0,0
5744911,399,PAYMENT,22199.13,C890862081,11270.0,0.0,M2006177288,0.0,0.0,0,0
1899308,165,CASH_OUT,75952.08,C375046199,0.0,0.0,C909566443,170292.34,246244.42,0,0
1911360,166,CASH_OUT,21064.41,C406080090,5303.0,0.0,C1550019501,58813.24,79877.65,0,0
4161529,304,CASH_OUT,268685.12,C1972428106,0.0,0.0,C1715231929,5201232.83,5469917.95,0,0
2485255,204,CASH_IN,74312.54,C432759728,2165330.85,2239643.39,C1472659431,94594.62,20282.09,0,0
4399835,321,PAYMENT,38046.41,C2052238501,222250.92,184204.51,M2003941221,0.0,0.0,0,0
2357381,190,DEBIT,3755.66,C1798312629,24703.0,20947.34,C1753443400,958319.36,962075.02,0,0
5044849,354,PAYMENT,54054.65,C1984641050,171.0,0.0,M1974045974,0.0,0.0,0,0
806562,40,CASH_IN,396428.4,C1000273720,19792483.39,20188911.79,C287313326,1721976.55,1325548.15,0,0
4016622,299,CASH_OUT,121147.06,C1161736626,0.0,0.0,C637357916,3761756.67,3882903.73,0,0
3041233,234,PAYMENT,1811.44,C1270624351,0.0,0.0,M1423921636,0.0,0.0,0,0
3858344,283,CASH_OUT,9245.53,C145267428,7489.97,0.0,C460312922,52168.42,61413.95,0,0
2150604,184,PAYMENT,30718.69,C663274313,130.0,0.0,M1808486978,0.0,0.0,0,0
217189,13,CASH_IN,254372.33,C1413237652,16297573.37,16551945.7,C1738294458,621914.37,367542.04,0,0
5296168,373,PAYMENT,9366.68,C171885709,31866.0,22499.32,M1721285216,0.0,0.0,0,0
1142563,131,CASH_IN,143268.8,C412735975,51951.0,195219.8,C1683330613,0.0,0.0,0,0
2408681,202,CASH_OUT,14378.08,C424476245,0.0,0.0,C1305916910,1448638.68,1463016.76,0,0
1897199,165,PAYMENT,16365.57,C290827908,201600.54,185234.97,M1441980737,0.0,0.0,0,0
538409,21,DEBIT,14853.83,C210795128,168.0,0.0,C940135913,346625.83,361479.66,0,0
1800721,162,PAYMENT,20866.39,C1121651878,0.0,0.0,M201780484,0.0,0.0,0,0
3959747,289,CASH_IN,195325.72,C146534260,2798162.26,2993487.98,C2064089446,281004.46,85678.74,0,0
6040080,487,PAYMENT,13454.59,C1708148167,0.0,0.0,M1876245378,0.0,0.0,0,0
1611685,156,CASH_OUT,188902.17,C1906521211,161.0,0.0,C1818340640,1099836.27,1288738.44,0,0
4939165,350,CASH_OUT,48589.86,C681365203,55047.0,6457.14,C822420779,57767.62,106357.48,0,0
6030170,474,PAYMENT,14021.59,C1370038582,0.0,0.0,M1178379533,0.0,0.0,0,0
3012626,232,CASH_IN,33530.31,C1535780730,4343409.73,4376940.04,C262891082,80997.34,47467.03,0,0
837036,41,PAYMENT,11287.61,C1708070259,205313.0,194025.39,M344145537,0.0,0.0,0,0
4643254,330,PAYMENT,3846.82,C677740888,156812.22,152965.4,M1677538371,0.0,0.0,0,0
3744465,279,TRANSFER,281586.95,C1649546463,0.0,0.0,C559085973,1738330.3,2019917.25,0,0
5046768,354,TRANSFER,607495.05,C582395327,0.0,0.0,C1807113959,3877204.17,4484699.21,0,0
3555354,260,PAYMENT,11358.86,C1367907539,0.0,0.0,M1159688169,0.0,0.0,0,0
5454555,379,CASH_OUT,199688.78,C23973073,0.0,0.0,C674370540,464671.08,664359.86,0,0
3009614,232,CASH_IN,140338.28,C1164095370,3040473.48,3180811.77,C553528587,1637336.87,1496998.59,0,0
3983672,298,CASH_OUT,247255.04,C1015046629,0.0,0.0,C1695256733,7516937.42,7764192.46,0,0
2383716,201,PAYMENT,13504.15,C388805242,0.0,0.0,M1675775562,0.0,0.0,0,0
4135162,303,PAYMENT,19317.39,C1712250,102.0,0.0,M151247314,0.0,0.0,0,0
5040281,354,CASH_OUT,43718.25,C244395884,30080.0,0.0,C1306289814,0.0,43718.25,0,0
4387266,313,PAYMENT,35881.19,C1370567733,39.0,0.0,M906299840,0.0,0.0,0,0
1822000,163,TRANSFER,17474.87,C1745826009,967508.41,950033.54,C73344906,238669.64,256144.51,0,0
1606064,156,CASH_IN,266642.8,C1727832262,20208965.17,20475607.98,C1335348539,420524.82,153882.02,0,0
4220926,306,CASH_IN,150011.89,C461024098,12467294.36,12617306.25,C555771104,1728365.02,1578353.13,0,0
38037,9,PAYMENT,1196.25,C290149418,0.0,0.0,M397238294,0.0,0.0,0,0
3144793,236,CASH_OUT,135139.98,C444833218,0.0,0.0,C598664848,4867177.73,5002317.71,0,0
4508517,325,CASH_OUT,30497.97,C9174919,0.0,0.0,C1008524294,559988.76,590486.74,0,0
2810683,225,PAYMENT,20324.98,C526840453,142170.0,121845.02,M1946986182,0.0,0.0,0,0
2551652,206,PAYMENT,3455.97,C686203472,29159.0,25703.03,M940885213,0.0,0.0,0,0
178907,12,PAYMENT,37804.55,C1497895771,0.0,0.0,M443982861,0.0,0.0,0,0
5750486,399,CASH_IN,73221.17,C402571174,1736434.23,1809655.4,C1407964005,1833204.42,1759983.25,0,0
4953926,351,PAYMENT,42483.93,C486483915,21231.0,0.0,M435352317,0.0,0.0,0,0
5859490,402,CASH_OUT,185057.46,C1659671856,335277.0,150219.54,C1733162010,120047.82,305105.28,0,0
3303223,252,CASH_OUT,310754.47,C1014399689,50211.0,0.0,C565875025,453612.24,764366.71,0,0
1549303,154,CASH_IN,379821.16,C816355088,576.0,380397.16,C736668643,205213.82,0.0,0,0
5794937,401,CASH_OUT,77544.0,C1509439252,0.0,0.0,C1540777459,4941006.17,5018550.17,0,0
5849270,402,CASH_OUT,157125.66,C1068846803,301624.0,144498.34,C1071072112,47515.1,204640.76,0,0
1261200,134,CASH_OUT,169372.57,C2070992138,43743.0,0.0,C211987968,2728929.72,2898302.29,0,0
6096984,522,CASH_IN,208236.66,C1454357085,8807112.02,9015348.68,C34391049,17415779.25,17207542.59,0,0
4468645,324,CASH_OUT,345450.64,C293402870,135140.0,0.0,C65112315,0.0,345450.64,0,0
1966209,178,CASH_OUT,97455.53,C2023682818,309849.0,212393.47,C86003673,122788.23,220243.76,0,0
2561069,206,CASH_IN,303405.33,C1255097435,19823.0,323228.33,C43687592,198881.26,0.0,0,0
3845486,282,PAYMENT,10119.49,C1762327624,0.0,0.0,M1014640631,0.0,0.0,0,0
4760809,334,CASH_OUT,26014.89,C774791155,0.0,0.0,C1484916441,7824419.11,7850434.0,0,0
6163435,550,PAYMENT,16107.27,C739080120,44485.33,28378.06,M1173714347,0.0,0.0,0,0
4504589,325,CASH_IN,227073.73,C1059680022,131140.0,358213.73,C1537680105,335556.41,108482.68,0,0
6315218,687,CASH_IN,282159.28,C2090462111,4122276.11,4404435.39,C1791505652,415406.69,133247.41,0,0
3911065,284,CASH_OUT,5731.42,C151178549,0.0,0.0,C2137345526,3788799.33,3863417.19,0,0
2131919,183,CASH_OUT,131607.6,C327425581,0.0,0.0,C1765122662,146949.66,278557.25,0,0
1553137,154,PAYMENT,9986.57,C343230773,0.0,0.0,M1313427199,0.0,0.0,0,0
1204131,133,CASH_IN,103881.23,C1763107140,243905.0,347786.23,C27008946,1432853.94,1328972.72,0,0
6148669,546,CASH_OUT,169870.66,C918083507,105530.0,0.0,C1949829894,0.0,169870.66,0,0
219878,14,CASH_IN,97225.18,C1778131452,544.0,97769.18,C395190536,0.0,0.0,0,0
4018314,299,CASH_OUT,297379.82,C41986153,0.0,0.0,C474308240,421768.93,719148.75,0,0
3813281,281,PAYMENT,23619.05,C692585006,0.0,0.0,M1617954856,0.0,0.0,0,0
2157984,184,CASH_IN,88672.89,C1722539099,21249329.48,21338002.37,C1082534936,183626.7,94953.81,0,0
4467735,324,PAYMENT,35230.27,C854684742,0.0,0.0,M355868496,0.0,0.0,0,0
4694157,331,CASH_OUT,100155.55,C629058080,286064.18,185908.64,C1894240815,305880.05,406035.6,0,0
2077346,182,CASH_IN,230652.95,C926730196,10886.0,241538.95,C73569237,0.0,0.0,0,0
4135915,303,PAYMENT,3797.97,C1652935563,32127.0,28329.03,M1286273084,0.0,0.0,0,0
1175648,132,CASH_OUT,156085.85,C2128954722,113636.0,0.0,C1892749167,520889.15,676975.0,0,0
2468118,203,TRANSFER,927625.1,C1934581523,0.0,0.0,C1600850057,2613784.85,3541409.95,0,0
834789,41,CASH_OUT,343735.78,C1019684832,500.0,0.0,C798447695,194736.66,538472.44,0,0
5064264,354,PAYMENT,37428.99,C443962170,0.0,0.0,M1490039858,0.0,0.0,0,0
766804,39,CASH_IN,78074.62,C1658565193,5475461.71,5553536.33,C92365446,826348.8,748274.17,0,0
711470,37,TRANSFER,1011217.01,C688001520,0.0,0.0,C1885389259,6986539.68,7997756.69,0,0
4513182,325,PAYMENT,8647.4,C368862132,5063.0,0.0,M159958345,0.0,0.0,0,0
5385216,376,CASH_OUT,226482.75,C1795079144,8030.0,0.0,C82123461,683445.62,909928.37,0,0
710014,37,PAYMENT,7166.51,C1956833861,813304.12,806137.61,M2082707176,0.0,0.0,0,0
4524722,326,CASH_IN,501303.92,C15427791,591626.63,1092930.55,C699026377,9436594.2,8935290.28,0,0
2638395,209,PAYMENT,375.97,C1794886983,149357.0,148981.03,M1427720327,0.0,0.0,0,0
6017614,451,CASH_IN,26047.52,C125039830,55914.0,81961.52,C1253718254,192958.63,166911.11,0,0
4849182,347,PAYMENT,14860.43,C1206748887,860217.04,845356.61,M1369618202,0.0,0.0,0,0
3435461,256,PAYMENT,681.88,C291387145,0.0,0.0,M1590346885,0.0,0.0,0,0
5939422,404,CASH_OUT,142784.81,C1006575442,0.0,0.0,C824466120,246767.36,389552.17,0,0
2818527,225,CASH_OUT,212401.03,C857080026,3336.0,0.0,C771544242,24185.67,236586.69,0,0
2720386,211,CASH_OUT,77108.28,C27829400,11281.0,0.0,C1943736373,0.0,77108.28,0,0
3240886,250,PAYMENT,3323.19,C991345473,50592.0,47268.81,M1136864234,0.0,0.0,0,0
1203389,133,CASH_OUT,43724.68,C1106486428,0.0,0.0,C1338384327,53211.8,96936.48,0,0
5716431,398,CASH_IN,276011.02,C438538046,20367.0,296378.02,C241305063,0.0,0.0,0,0
5783518,400,PAYMENT,3102.47,C2035382082,0.0,0.0,M250676127,0.0,0.0,0,0
3247813,250,CASH_OUT,19813.59,C1160144803,15164.0,0.0,C968256021,0.0,19813.59,0,0
1392488,139,CASH_OUT,36445.59,C1807394428,0.0,0.0,C1195589213,3964829.74,4001275.33,0,0
2606542,208,PAYMENT,233.24,C1291971314,971171.0,970937.76,M96042104,0.0,0.0,0,0
2269126,187,CASH_OUT,90107.23,C1264162782,0.0,0.0,C2096431926,1815594.68,1905701.91,0,0
98000,10,PAYMENT,9071.3,C1614555934,126676.0,117604.7,M1949414137,0.0,0.0,0,0
5134044,356,CASH_OUT,269267.21,C1615346120,0.0,0.0,C232785081,4684215.31,4953482.52,0,0
4130304,302,PAYMENT,70845.05,C1596884595,0.0,0.0,M1466297997,0.0,0.0,0,0
5827255,402,PAYMENT,10631.73,C1676065069,0.0,0.0,M1297121944,0.0,0.0,0,0
2264284,187,PAYMENT,2056.54,C1900247179,143616.0,141559.46,M619365792,0.0,0.0,0,0
1869825,164,TRANSFER,439842.52,C1074049882,236626.0,0.0,C1837558204,751360.51,1191203.03,0,0
3097852,235,CASH_IN,61993.48,C3066616,784883.81,846877.29,C31149543,225004.79,163011.31,0,0
867565,42,CASH_IN,103300.56,C1318104293,135288.0,238588.56,C796663693,1813477.73,1710177.17,0,0
6014756,451,PAYMENT,7622.72,C1270314985,10371.0,2748.28,M996559949,0.0,0.0,0,0
40956,9,CASH_OUT,190861.62,C705901934,110518.0,0.0,C1354155703,0.0,374641.74,0,0
2764147,213,TRANSFER,1408188.62,C1689747303,50144.63,0.0,C299097219,1764475.64,3172664.26,0,0
786202,39,CASH_OUT,216868.99,C24060160,0.0,0.0,C1431077484,760422.23,977291.22,0,0
3981636,298,PAYMENT,21924.99,C1431995079,0.0,0.0,M609456416,0.0,0.0,0,0
368649,17,CASH_OUT,378342.25,C250633951,0.0,0.0,C1245460529,1095725.32,1363322.87,0,0
2947264,230,PAYMENT,9630.46,C2121515922,0.0,0.0,M2074172415,0.0,0.0,0,0
5290296,373,CASH_OUT,400168.13,C101141938,14196.0,0.0,C1480045282,2121293.17,2521461.3,0,0
5114443,356,CASH_OUT,220008.48,C1512242112,46703.0,0.0,C727827058,188920.29,408928.77,0,0
2004617,179,DEBIT,5737.6,C81785917,10518.0,4780.4,C1595248553,537029.39,542766.99,0,0
3671303,276,CASH_IN,39299.33,C1632770652,3241131.09,3280430.43,C633629639,2480306.46,2441007.12,0,0
2403297,202,CASH_OUT,346816.75,C429272252,0.0,0.0,C605266107,1810343.98,2157160.73,0,0
3824274,282,CASH_OUT,123409.62,C1574451590,49574.0,0.0,C1033031584,0.0,123409.62,0,0
4160134,304,CASH_IN,32405.27,C1330209716,50543.0,82948.27,C140688175,118155.56,85750.29,0,0
589645,33,PAYMENT,3792.93,C1490169366,24335.0,20542.07,M1297240796,0.0,0.0,0,0
5929088,404,CASH_OUT,22896.49,C1600924679,0.0,0.0,C298106513,29323.22,52219.71,0,0
5193046,369,PAYMENT,392.55,C2142102986,0.0,0.0,M1795485166,0.0,0.0,0,0
4669368,331,CASH_IN,240997.21,C985488389,26342.0,267339.21,C1157789765,0.0,0.0,0,0
6283966,659,TRANSFER,7276352.49,C220614082,11503.0,0.0,C1368831258,1049347.0,8325699.49,0,0
1643037,157,PAYMENT,13950.87,C924257709,0.0,0.0,M1032890741,0.0,0.0,0,0
5524367,381,CASH_IN,111571.24,C1970887754,20090.0,131661.24,C1497970711,114761.09,3189.85,0,0
2066774,181,PAYMENT,1060.8,C722280431,365681.73,364620.93,M409129014,0.0,0.0,0,0
6273024,630,TRANSFER,33107.74,C1777952913,49537.0,16429.26,C737631339,4490263.19,4523370.92,0,0
5228332,371,CASH_OUT,156388.44,C375456832,0.0,0.0,C1878037522,2255937.18,2412325.63,0,0
4753415,333,PAYMENT,7242.06,C2034545796,29362.0,22119.94,M605405764,0.0,0.0,0,0
4729005,332,CASH_IN,247337.83,C1998216662,4729951.21,4977289.03,C1297131269,280698.19,33360.36,0,0
3132085,236,CASH_OUT,125094.33,C1457412385,47927.0,0.0,C62337355,0.0,125094.33,0,0
4350668,309,PAYMENT,1971.47,C337985369,10728.0,8756.53,M710515829,0.0,0.0,0,0
184488,13,CASH_OUT,149876.2,C1561353796,0.0,0.0,C1777369261,1242732.78,1350223.58,0,0
5013477,353,CASH_OUT,107161.23,C1477465238,305222.0,198060.77,C825418869,0.0,107161.23,0,0
5597565,394,PAYMENT,38971.63,C1240990038,4866.0,0.0,M383209068,0.0,0.0,0,0
3445838,257,TRANSFER,745252.22,C989502423,0.0,0.0,C1957867583,1091891.33,1837143.56,0,0
2196645,185,PAYMENT,38868.18,C369208001,238600.29,199732.1,M1658801076,0.0,0.0,0,0
4744469,332,TRANSFER,2873236.06,C1445209403,0.0,0.0,C1017278977,2955744.81,5828980.87,0,0
4050831,300,CASH_OUT,264230.47,C285044303,0.0,0.0,C213781208,857326.36,1121556.83,0,0
4879485,348,CASH_OUT,316616.07,C179296160,0.0,0.0,C968365875,2162275.02,2478891.09,0,0
4648190,330,CASH_IN,188389.54,C2100427465,20676.0,209065.54,C177682552,224941.2,36551.67,0,0
6070772,514,CASH_OUT,44056.01,C876971420,2204.0,0.0,C1422099464,1512747.27,1556803.28,0,0
2350973,189,PAYMENT,11540.56,C606014237,10714.0,0.0,M1891807010,0.0,0.0,0,0
4170196,304,CASH_OUT,317038.97,C430898649,268907.0,0.0,C1199626973,0.0,317038.97,0,0
1957417,178,CASH_IN,157643.95,C610521120,3047775.69,3205419.64,C1172616349,650478.8,492834.85,0,0
2318403,188,CASH_OUT,52633.18,C1640373323,9066.41,0.0,C1507516448,8049159.01,8101792.19,0,0
5651240,396,TRANSFER,1568209.86,C1861735486,0.0,0.0,C644321530,2098607.11,3901061.36,0,0
5196774,369,PAYMENT,16391.14,C141817873,0.0,0.0,M494413644,0.0,0.0,0,0
2748443,212,PAYMENT,4344.25,C2095588866,28125.0,23780.75,M591305722,0.0,0.0,0,0
1148163,131,PAYMENT,24291.66,C1180216136,0.0,0.0,M1391943687,0.0,0.0,0,0
4343534,308,PAYMENT,17145.23,C1004416824,1863.0,0.0,M1462133617,0.0,0.0,0,0
4313260,308,CASH_OUT,113480.05,C1117851290,0.0,0.0,C1312308648,941141.55,1054621.59,0,0
5675064,397,PAYMENT,50109.99,C1219476135,13146.18,0.0,M1345382469,0.0,0.0,0,0
834039,41,PAYMENT,2284.8,C1212498682,208731.73,206446.93,M1185168533,0.0,0.0,0,0
204071,13,CASH_OUT,235703.56,C1068130946,0.0,0.0,C945628253,4733722.52,4969426.08,0,0
5056441,354,PAYMENT,11137.81,C1349334371,0.0,0.0,M1012352706,0.0,0.0,0,0
5696627,397,PAYMENT,6680.77,C1172434646,0.0,0.0,M679183473,0.0,0.0,0,0
5636020,396,PAYMENT,59780.88,C482127208,0.0,0.0,M515572680,0.0,0.0,0,0
1068635,121,PAYMENT,11901.73,C672441154,16964.0,5062.27,M1892700934,0.0,0.0,0,0
3492756,258,CASH_OUT,4792.01,C1424502202,1063.0,0.0,C267335137,558960.91,563752.92,0,0
4560387,327,PAYMENT,13243.87,C498037739,144.0,0.0,M1700814122,0.0,0.0,0,0
5006962,353,PAYMENT,22633.41,C1988059830,303798.0,281164.59,M1891018673,0.0,0.0,0,0
4707824,331,PAYMENT,22937.25,C1828329492,110092.0,87154.75,M2044813558,0.0,0.0,0,0
5882505,403,PAYMENT,22743.28,C698142112,0.0,0.0,M1673983021,0.0,0.0,0,0
6044427,490,TRANSFER,35386.07,C1880392220,5040.0,0.0,C1047123108,1000090.3,1035476.37,0,0
4849455,347,CASH_OUT,45713.37,C1795290971,21429.0,0.0,C364107953,0.0,45713.37,0,0
1225292,133,CASH_IN,221889.64,C476944014,429873.48,651763.12,C1091552356,486269.29,264379.65,0,0
498559,20,CASH_OUT,128302.66,C10920175,0.0,0.0,C514600085,654247.76,782550.42,0,0
2636546,209,PAYMENT,6750.73,C271969538,20724.0,13973.27,M1423267753,0.0,0.0,0,0
591417,33,PAYMENT,34943.68,C103230010,0.0,0.0,M903197851,0.0,0.0,0,0
168844,12,PAYMENT,13729.95,C1884119387,15775.0,2045.05,M593331268,0.0,0.0,0,0
56135,9,CASH_OUT,57193.35,C374134562,0.0,0.0,C1949430968,284731.73,2083227.64,0,0
2534475,205,PAYMENT,11106.57,C1404156639,31878.32,20771.75,M483300846,0.0,0.0,0,0
3056799,234,PAYMENT,4265.52,C627289626,0.0,0.0,M1566294527,0.0,0.0,0,0
76883,10,TRANSFER,792610.56,C1238259457,671709.21,0.0,C639249073,299150.29,1475393.79,0,0
2290525,187,CASH_OUT,32945.59,C581597168,117938.0,84992.41,C379758153,577718.6,610664.19,0,0
799310,40,PAYMENT,6667.28,C1943681820,0.0,0.0,M2037564906,0.0,0.0,0,0
1966794,178,CASH_OUT,71155.74,C1134845855,51410.0,0.0,C672983842,410189.64,481345.37,0,0
3229394,250,PAYMENT,9047.32,C1822513569,55410.0,46362.68,M1082130786,0.0,0.0,0,0
1355983,138,PAYMENT,23637.66,C396083976,165522.76,141885.1,M174642778,0.0,0.0,0,0
670312,36,CASH_OUT,200378.34,C341854518,10436.0,0.0,C228172830,181118.62,381496.96,0,0
2616702,208,PAYMENT,32891.6,C1312220695,0.0,0.0,M27190748,0.0,0.0,0,0
858327,41,CASH_OUT,238136.27,C679743126,0.0,0.0,C311901651,5870561.52,6361373.4,0,0
700737,37,PAYMENT,433.43,C1050931302,117991.15,117557.72,M1685568355,0.0,0.0,0,0
100400,10,PAYMENT,9597.23,C1416234519,3416.0,0.0,M788816752,0.0,0.0,0,0
3035395,234,CASH_OUT,292045.1,C893999366,310.0,0.0,C805562575,0.0,292045.1,0,0
3721570,278,PAYMENT,5446.78,C1327382331,0.0,0.0,M871292316,0.0,0.0,0,0
6297834,681,PAYMENT,2278.46,C278778543,0.0,0.0,M620363458,0.0,0.0,0,0
5228608,371,CASH_OUT,161854.38,C1405859274,1521.0,0.0,C1352337878,369111.35,530965.72,0,0
3784173,280,PAYMENT,6245.4,C466356876,0.0,0.0,M828738562,0.0,0.0,0,0
5911703,404,CASH_OUT,22914.69,C1918495984,0.0,0.0,C1428965668,68172.82,91087.51,0,0
4422661,322,PAYMENT,21103.64,C705369753,0.0,0.0,M1358189284,0.0,0.0,0,0
799654,40,CASH_OUT,37537.57,C1415886871,0.0,0.0,C1362000429,1338330.08,1375867.65,0,0
3057883,234,CASH_IN,314834.74,C1434801820,3815711.81,4130546.55,C1671364088,334782.85,19948.1,0,0
2236731,186,CASH_OUT,41485.51,C4233752,0.0,0.0,C1826208949,544130.45,585615.96,0,0
3261355,251,CASH_OUT,286470.31,C28030396,0.0,0.0,C1759919932,2024101.16,2310571.47,0,0
4287855,307,PAYMENT,10965.03,C1114638310,5008.0,0.0,M222106671,0.0,0.0,0,0
2664136,210,CASH_OUT,310498.98,C1897612873,0.0,0.0,C1161772552,420735.89,731234.86,0,0
1894873,165,CASH_IN,148179.87,C50864716,626870.94,775050.81,C555815901,425826.73,277646.86,0,0
3901273,284,CASH_OUT,67624.81,C1989637986,0.0,0.0,C1023112999,70781.52,138406.33,0,0
5465338,379,TRANSFER,12373.35,C1382820847,1091.0,0.0,C707219606,0.0,12373.35,0,0
3300712,252,CASH_OUT,401635.39,C658170959,244350.0,0.0,C750897230,0.0,401635.39,0,0
